system_index,Class,ClassId,EFG,efg_id,lat,lon,point_id,F_geo
0000000000000000063e_0,moderate,1,AridThicket,1,-33.50388125,25.00815428,AridThicket_25.008154_-33.503881,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.008154278839154,-33.50388124687112]}"
0000000000000000063f_0,moderate,1,AridThicket,1,-33.50316259,25.00626782,AridThicket_25.006268_-33.503163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.0062678167425,-33.50316259464382]}"
00000000000000000640_0,moderate,1,AridThicket,1,-33.50127613,25.00608815,AridThicket_25.006088_-33.501276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.006088153685678,-33.50127613254717]}"
00000000000000000641_0,moderate,1,AridThicket,1,-33.50127613,25.00761529,AridThicket_25.007615_-33.501276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.00761528966868,-33.50127613254717]}"
00000000000000000642_0,moderate,1,AridThicket,1,-33.50154563,25.00761529,AridThicket_25.007615_-33.501546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.00761528966868,-33.5015456271324]}"
00000000000000000643_0,moderate,1,AridThicket,1,-33.50136596,25.01066956,AridThicket_25.010670_-33.501366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.01066956163469,-33.50136596407558]}"
00000000000000000644_0,moderate,1,AridThicket,1,-33.50100664,25.01174754,AridThicket_25.011748_-33.501007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.01174753997563,-33.501006637961936]}"
00000000000000000645_0,moderate,1,AridThicket,1,-33.49921001,25.0102204,AridThicket_25.010220_-33.499210,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.010220403992626,-33.49921000739369]}"
00000000000000000646_0,moderate,1,AridThicket,1,-33.49885068,25.00842377,AridThicket_25.008424_-33.498851,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.00842377342439,-33.49885068128005]}"
00000000000000000647_0,moderate,1,AridThicket,1,-33.49831169,25.00671697,AridThicket_25.006717_-33.498312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.00671697438456,-33.498311692109574]}"
00000000000000000648_0,moderate,1,AridThicket,1,-33.47037409,25.00339321,AridThicket_25.003393_-33.470374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.00339320783332,-33.470374086773454]}"
00000000000000000649_0,moderate,1,AridThicket,1,-33.4698351,25.00132708,AridThicket_25.001327_-33.469835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.001327082679843,-33.46983509760299]}"
0000000000000000064a_0,moderate,1,AridThicket,1,-33.46911644,24.99782365,AridThicket_24.997824_-33.469116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.997823653071777,-33.46911644537569]}"
0000000000000000064b_0,moderate,1,AridThicket,1,-33.46929611,24.99548803,AridThicket_24.995488_-33.469296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.995488033333068,-33.469296108432516]}"
0000000000000000064c_0,moderate,1,AridThicket,1,-33.46902661,24.99620669,AridThicket_24.996207_-33.469027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.996206685560363,-33.46902661384728]}"
0000000000000000064d_0,moderate,1,AridThicket,1,-33.46920628,24.99665584,AridThicket_24.996656_-33.469206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.996655843202422,-33.4692062769041]}"
0000000000000000064e_0,moderate,1,AridThicket,1,-33.47001476,24.99674568,AridThicket_24.996746_-33.470015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.996745674730835,-33.47001476065981]}"
0000000000000000064f_0,moderate,1,AridThicket,1,-33.47288937,24.99557787,AridThicket_24.995578_-33.472889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.99557786486148,-33.47288936956899]}"
00000000000000000650_0,moderate,1,AridThicket,1,-33.47181139,24.99683551,AridThicket_24.996836_-33.471811,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.996835506259245,-33.47181139122805]}"
00000000000000000651_0,moderate,1,AridThicket,1,-33.47064358,24.99809315,AridThicket_24.998093_-33.470644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.998093147657013,-33.47064358135869]}"
00000000000000000652_0,moderate,1,AridThicket,1,-33.47181139,25.00105759,AridThicket_25.001058_-33.471811,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.001057588094607,-33.47181139122805]}"
00000000000000000653_0,moderate,1,AridThicket,1,-33.47253004,25.00545933,AridThicket_25.005459_-33.472530,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.005459332986796,-33.47253004345534]}"
00000000000000000654_0,moderate,1,AridThicket,1,-33.47342836,25.0070763,AridThicket_25.007076_-33.473428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.00707630049821,-33.47342835873946]}"
00000000000000000655_0,moderate,1,AridThicket,1,-33.4780996,24.99602702,AridThicket_24.996027_-33.478100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.99602702250354,-33.478099598216886]}"
00000000000000000656_0,moderate,1,AridThicket,1,-33.47657246,25.00069826,AridThicket_25.000698_-33.476572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.00069826198096,-33.47657246223388]}"
00000000000000000657_0,moderate,1,AridThicket,1,-33.47729111,25.00384237,AridThicket_25.003842_-33.477291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.00384236547538,-33.477291114461174]}"
00000000000000000658_0,moderate,1,AridThicket,1,-33.47657246,25.00581866,AridThicket_25.005819_-33.476572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.00581865910044,-33.47657246223388]}"
00000000000000000659_0,moderate,1,AridThicket,1,-33.47774027,25.00204574,AridThicket_25.002046_-33.477740,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.00204573490714,-33.47774027210324]}"
0000000000000000065a_0,moderate,1,AridThicket,1,-33.47791993,25.00321355,AridThicket_25.003214_-33.477920,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.003213544776496,-33.47791993516006]}"
0000000000000000065b_0,moderate,1,AridThicket,1,-33.47765044,24.99656601,AridThicket_24.996566_-33.477650,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.996566011674012,-33.47765044057483]}"
0000000000000000065c_0,moderate,1,AridThicket,1,-33.46651133,24.99467955,AridThicket_24.994680_-33.466511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.99467954957736,-33.46651133105174]}"
0000000000000000065d_0,moderate,1,AridThicket,1,-33.46660116,24.99620669,AridThicket_24.996207_-33.466601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.996206685560363,-33.466601162580154]}"
0000000000000000065e_0,moderate,1,AridThicket,1,-33.46767914,25.00069826,AridThicket_25.000698_-33.467679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.00069826198096,-33.4676791409211]}"
0000000000000000065f_0,moderate,1,AridThicket,1,-33.46767914,25.00240506,AridThicket_25.002405_-33.467679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.002405061020788,-33.4676791409211]}"
00000000000000000660_0,moderate,1,AridThicket,1,-33.46794864,25.00411186,AridThicket_25.004112_-33.467949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.004111860060615,-33.46794863550633]}"
00000000000000000661_0,moderate,1,AridThicket,1,-33.45878582,24.94230777,AridThicket_24.942308_-33.458786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.942307768513192,-33.458785819608316]}"
00000000000000000662_0,moderate,1,AridThicket,1,-33.45995363,24.94742817,AridThicket_24.947428_-33.459954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.947428165632672,-33.45995362947767]}"
00000000000000000663_0,moderate,1,AridThicket,1,-33.4598638,24.95039261,AridThicket_24.950393_-33.459864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.950392606070267,-33.45986379794926]}"
00000000000000000664_0,moderate,1,AridThicket,1,-33.46121127,24.94437389,AridThicket_24.944374_-33.461211,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.944373893666665,-33.46121127087544]}"
00000000000000000665_0,moderate,1,AridThicket,1,-33.46210959,24.94194844,AridThicket_24.941948_-33.462110,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.941948442399543,-33.462109586159556]}"
00000000000000000666_0,moderate,1,AridThicket,1,-33.46192992,24.9409603,AridThicket_24.940960_-33.461930,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.94096029558701,-33.46192992310274]}"
00000000000000000667_0,moderate,1,AridThicket,1,-33.46291807,24.94688918,AridThicket_24.946889_-33.462918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.9468891764622,-33.46291806991527]}"
00000000000000000668_0,moderate,1,AridThicket,1,-33.46354689,24.94868581,AridThicket_24.948686_-33.463547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.94868580703044,-33.46354689061415]}"
00000000000000000669_0,moderate,1,AridThicket,1,-33.4632774,24.94158912,AridThicket_24.941589_-33.463277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.941589116285897,-33.463277396028914]}"
0000000000000000066a_0,moderate,1,AridThicket,1,-33.46525369,24.94491288,AridThicket_24.944913_-33.465254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.944912882837137,-33.46525368965398]}"
0000000000000000066b_0,moderate,1,AridThicket,1,-33.46534352,24.95111126,AridThicket_24.951111_-33.465344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.951111258297562,-33.46534352118239]}"
0000000000000000066c_0,moderate,1,AridThicket,1,-33.45941464,24.93278563,AridThicket_24.932786_-33.459415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.932785626501524,-33.4594146403072]}"
0000000000000000066d_0,moderate,1,AridThicket,1,-33.458157,24.93134832,AridThicket_24.931348_-33.458157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.931348322046933,-33.45815699890943]}"
0000000000000000066e_0,moderate,1,AridThicket,1,-33.46004346,24.9292822,AridThicket_24.929282_-33.460043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.92928219689346,-33.46004346100608]}"
0000000000000000066f_0,moderate,1,AridThicket,1,-33.46112144,24.93134832,AridThicket_24.931348_-33.461121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.931348322046933,-33.461121439347025]}"
00000000000000000670_0,moderate,1,AridThicket,1,-33.45806717,24.9358399,AridThicket_24.935840_-33.458067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.93583989846753,-33.45806716738102]}"
00000000000000000671_0,moderate,1,AridThicket,1,-33.46219942,24.93368394,AridThicket_24.933684_-33.462199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.933683941785645,-33.46219941768797]}"
00000000000000000672_0,moderate,1,AridThicket,1,-33.46246891,24.93143815,AridThicket_24.931438_-33.462469,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.931438153575346,-33.4624689122732]}"
00000000000000000673_0,moderate,1,AridThicket,1,-33.46390622,24.93179748,AridThicket_24.931797_-33.463906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.931797479688992,-33.4639062167278]}"
00000000000000000674_0,moderate,1,AridThicket,1,-33.46507403,24.93916367,AridThicket_24.939164_-33.465074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.939163665018775,-33.46507402659715]}"
00000000000000000675_0,moderate,1,AridThicket,1,-33.46705032,24.95461469,AridThicket_24.954615_-33.467050,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.95461468790563,-33.467050320222214]}"
00000000000000000676_0,moderate,1,ValleyThicket,2,-33.47917758,25.26929453,ValleyThicket_25.269295_-33.479178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.269294531932697,-33.47917757655783]}"
00000000000000000677_0,moderate,1,ValleyThicket,2,-33.48016572,25.26677925,ValleyThicket_25.266779_-33.480166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.266779249137162,-33.48016572337036]}"
00000000000000000678_0,moderate,1,AridThicket,1,-33.47630297,25.26525211,AridThicket_25.265252_-33.476303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.26525211315416,-33.47630296764864]}"
00000000000000000679_0,moderate,1,AridThicket,1,-33.47881825,25.26174868,AridThicket_25.261749_-33.478818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.261748683546095,-33.47881825044418]}"
0000000000000000067a_0,moderate,1,AridThicket,1,-33.48061488,25.24728581,AridThicket_25.247286_-33.480615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24728580747177,-33.48061488101242]}"
0000000000000000067b_0,moderate,1,AridThicket,1,-33.47702162,25.2475553,AridThicket_25.247555_-33.477022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.247555302057005,-33.47702161987594]}"
0000000000000000067c_0,moderate,1,AridThicket,1,-33.47890808,25.25312486,AridThicket_25.253125_-33.478908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.253124856818545,-33.47890808197259]}"
0000000000000000067d_0,moderate,1,AridThicket,1,-33.48169286,25.25222654,AridThicket_25.252227_-33.481693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.252226541534426,-33.481692859353366]}"
0000000000000000067e_0,moderate,1,AridThicket,1,-33.48043522,25.24989092,AridThicket_25.249891_-33.480435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.249890921795714,-33.480435217955595]}"
0000000000000000067f_0,moderate,1,AridThicket,1,-33.47360802,25.24333322,AridThicket_25.243333_-33.473608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.243333220221643,-33.47360802179629]}"
00000000000000000680_0,moderate,1,AridThicket,1,-33.47046392,25.24459086,AridThicket_25.244591_-33.470464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.24459086161941,-33.47046391830187]}"
00000000000000000681_0,moderate,1,AridThicket,1,-33.47136223,25.24009929,AridThicket_25.240099_-33.471362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.240099285198813,-33.471362233585985]}"
00000000000000000682_0,moderate,1,AridThicket,1,-33.47774027,25.24081794,AridThicket_25.240818_-33.477740,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.240817937426108,-33.47774027210324]}"
00000000000000000683_0,moderate,1,AridThicket,1,-33.48043522,25.26498262,AridThicket_25.264983_-33.480435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.264982618568922,-33.480435217955595]}"
00000000000000000684_0,moderate,1,AridThicket,1,-33.47675212,25.26893521,AridThicket_25.268935_-33.476752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.268935205819048,-33.47675212529071]}"
00000000000000000685_0,moderate,1,AridThicket,1,-33.4778301,25.23866198,AridThicket_25.238662_-33.477830,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.238661980744222,-33.477830103631646]}"
00000000000000000686_0,moderate,1,AridThicket,1,-33.47935724,25.23965013,AridThicket_25.239650_-33.479357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.239650127556754,-33.47935723961465]}"
00000000000000000687_0,moderate,1,AridThicket,1,-33.48313016,25.24225524,AridThicket_25.242255_-33.483130,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.2422552418807,-33.48313016380796]}"
00000000000000000688_0,moderate,1,AridThicket,1,-33.47872842,25.22869068,AridThicket_25.228691_-33.478728,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.228690681090495,-33.47872841891577]}"
00000000000000000689_0,moderate,1,AridThicket,1,-33.47666229,25.23354158,AridThicket_25.233542_-33.476662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.233541583624742,-33.476662293762296]}"
0000000000000000068a_0,moderate,1,AridThicket,1,-33.47989623,25.23488906,AridThicket_25.234889_-33.479896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.23488905655092,-33.47989622878512]}"
0000000000000000068b_0,moderate,1,AridThicket,1,-33.48043522,25.22967883,AridThicket_25.229679_-33.480435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.229678827903026,-33.480435217955595]}"
0000000000000000068c_0,moderate,1,AridThicket,1,-33.46866729,25.22913984,AridThicket_25.229140_-33.468667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.229139838732554,-33.46866728773363]}"
0000000000000000068d_0,moderate,1,AridThicket,1,-33.46776897,25.22437877,AridThicket_25.224379_-33.467769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.224378767726723,-33.46776897244951]}"
0000000000000000068e_0,moderate,1,AridThicket,1,-33.47226055,25.21979736,AridThicket_25.219797_-33.472261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.21979735977771,-33.47226054887011]}"
0000000000000000068f_0,moderate,1,AridThicket,1,-33.47756061,25.21728208,AridThicket_25.217282_-33.477561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.217282076982176,-33.477560609046414]}"
00000000000000000690_0,moderate,1,AridThicket,1,-33.47459617,25.21350915,AridThicket_25.213509_-33.474596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.213509152788877,-33.47459616860882]}"
00000000000000000691_0,moderate,1,AridThicket,1,-33.46830796,25.2127905,AridThicket_25.212791_-33.468308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.212790500561578,-33.468307961619985]}"
00000000000000000692_0,moderate,1,AridThicket,1,-33.47369785,25.21539562,AridThicket_25.215396_-33.473698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.215395614885526,-33.4736978533247]}"
00000000000000000693_0,moderate,1,AridThicket,1,-33.47306903,25.22734321,AridThicket_25.227343_-33.473069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.227343208164317,-33.473069032625816]}"
00000000000000000694_0,moderate,1,AridThicket,1,-33.48519629,25.23605687,AridThicket_25.236057_-33.485196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.236056866420274,-33.485196288961426]}"
